tau=0.025,tau=0.05,tau=0.1,tau=0.25,tau=0.5,tau=1,tau=5,naive
0.6579694259619122,0.38799779735700785,0.9830348037360096,0.9017361846889749,0.9841045650526663,0.6570069681846663,0.9005287553386678,0.0014768816943067087
0.7989148277816348,0.08286086845780813,0.3079365924060776,0.47107571429542716,0.410808242787005,0.005552355317962109,0.2952533445369793,5.509938717507268e-07
0.2932184101355059,0.4853198045392603,0.3287654353334684,0.9475052644226601,0.46416162950231254,0.9642947663160043,0.20421603709490127,7.230024076099184e-07
0.09797529078618672,0.6552861546446572,0.48185719662673054,0.49641239435703705,0.9113411744624753,0.8977030694928277,0.5713194786766592,1.7316082939533572e-05
0.7664506950466459,0.3903518281839849,0.9539648883230177,0.47465922833199997,0.9500325226105701,0.90529428646007,0.11706207180918131,0.002154603242585096
0.654237629993224,0.5886891969651165,0.7636566744315418,0.42548605870486284,0.7958230066143687,0.04616022814751716,0.5247846249168829,3.705707684298343e-05
0.7134412741883072,0.40854156074074016,0.4307217035169228,0.4546693389574552,0.4594808017918133,0.5879890553108122,0.052273255589419886,0.007693123062340601
0.26442918807657295,0.5999241317869172,0.8275069443597548,0.5101330513350371,0.9105404167108291,0.5470107530551276,0.21580625920443355,0.0003397576936798874
0.28404648649390335,0.17584679721634353,0.47555546569959795,0.4718968843356651,0.1788313566939066,0.8820289862863901,0.7835319791675831,0.0136551666130027
0.9162717928330388,0.5605377389778591,0.3243049401097454,0.9286054038112731,0.0998384100678979,0.6163541766207167,0.08775606864786818,5.6196252536167e-05
0.257789655209144,0.6992459403429985,0.6240877001641579,0.04918392378290277,0.4972695470168374,0.8649762925222712,0.20401130613795795,0.00017150986524872014
0.561143943846742,0.8751521651550698,0.9704958669705229,0.9084498085452161,0.6027151207879518,0.39894379055262774,0.7409663132211205,4.645737328168309e-08
0.07574291721815893,0.9987510696359276,0.16193879477656678,0.4883744070019297,0.653146801182844,0.7174394290998696,0.0024174493019305846,1.0672812578160773e-07
0.831979153748335,0.5806302381524588,0.6124890754476715,0.1805853377759088,0.5339153568685036,0.18634183758162196,0.9635085799493819,0.006572530669446075
0.7390069351170879,0.4972982514363003,0.4328996784145913,0.6518041535068997,0.5409480486698108,0.05767988259017679,0.3606053119405181,1.6104286949092383e-05
0.022053027648051848,0.3038709126698037,0.7121552516217259,0.9810831885523114,0.8289899250021736,0.2402598437450405,0.16080474494402863,0.000519133332375965
