,Tau,Method,WCSS/TSS
2055,5.0,Randomized,0.9922688681822771
2056,0.0,Naive,0.1206077116884556
2057,0.025,Randomized,0.1206077116884556
2058,0.05,Randomized,0.1206077116884556
2059,0.1,Randomized,0.1206077116884556
2060,0.25,Randomized,0.1206077116884556
2061,0.5,Randomized,0.919593028116853
2062,1.0,Randomized,0.8703521227957471
2063,5.0,Randomized,0.975761433002754
2064,0.0,Naive,0.1932197029799939
2065,0.025,Randomized,0.1932197029799939
2066,0.05,Randomized,0.1932197029799939
2067,0.1,Randomized,0.1932197029799939
2068,0.25,Randomized,0.2505110248724237
2069,0.5,Randomized,0.671865085960989
2070,1.0,Randomized,0.886251500711918
2071,5.0,Randomized,0.699722443866613
2072,0.0,Naive,0.22486054326494273
2073,0.025,Randomized,0.22486054326494273
2074,0.05,Randomized,0.22486054326494273
2075,0.1,Randomized,0.205741312112719
2076,0.25,Randomized,0.22486054326494273
2077,0.5,Randomized,0.22486054326494273
2078,1.0,Randomized,0.937718446278362
2079,5.0,Randomized,0.9844550531755536
2080,0.0,Naive,0.14398178467226394
2081,0.025,Randomized,0.14398178467226394
2082,0.05,Randomized,0.14398178467226394
2083,0.1,Randomized,0.14398178467226394
2084,0.25,Randomized,0.14398178467226394
2085,0.5,Randomized,0.9918862875758458
2086,1.0,Randomized,0.9918862875758458
2087,5.0,Randomized,0.923826342086422
2088,0.0,Naive,0.19344404031203702
2089,0.025,Randomized,0.19344404031203702
2090,0.05,Randomized,0.19344404031203702
2091,0.1,Randomized,0.19344404031203702
2092,0.25,Randomized,0.9265462262985931
2093,0.5,Randomized,0.9265462262985931
2094,1.0,Randomized,0.9265462262985931
2095,5.0,Randomized,0.976226156662762
2096,0.0,Naive,0.13925355863004849
2097,0.025,Randomized,0.13925355863004849
2098,0.05,Randomized,0.13925355863004849
2099,0.1,Randomized,0.13925355863004849
2100,0.25,Randomized,0.13925355863004849
2101,0.5,Randomized,0.13925355863004849
2102,1.0,Randomized,0.8224190719875005
2103,5.0,Randomized,0.8851558418456136
2104,0.0,Naive,0.22279269885585648
2105,0.025,Randomized,0.22279269885585648
2106,0.05,Randomized,0.22279269885585648
2107,0.1,Randomized,0.22279269885585648
2108,0.25,Randomized,0.42378112788782396
2109,0.5,Randomized,0.946890452965355
2110,1.0,Randomized,0.9354132594758485
2111,5.0,Randomized,0.9683017252610343
2112,0.0,Naive,0.07930397080356968
2113,0.025,Randomized,0.07930397080356968
2114,0.05,Randomized,0.07930397080356968
2115,0.1,Randomized,0.07930397080356968
2116,0.25,Randomized,0.8881176673087434
2117,0.5,Randomized,0.7037114646759007
2118,1.0,Randomized,0.9230722815660845
2119,5.0,Randomized,0.8922415688423616
2120,0.0,Naive,0.17936333553054096
2121,0.025,Randomized,0.17936333553054096
2122,0.05,Randomized,0.17936333553054096
2123,0.1,Randomized,0.17936333553054096
2124,0.25,Randomized,0.8362768195172197
2125,0.5,Randomized,0.9354891114730507
2126,1.0,Randomized,0.9354891114730507
2127,5.0,Randomized,0.952471452912708
2128,0.0,Naive,0.15804053662893836
2129,0.025,Randomized,0.15804053662893836
2130,0.05,Randomized,0.15804053662893836
2131,0.1,Randomized,0.15804053662893836
2132,0.25,Randomized,0.977078952738093
2133,0.5,Randomized,0.977078952738093
2134,1.0,Randomized,0.977078952738093
2135,5.0,Randomized,0.977078952738093
2136,0.0,Naive,0.16285460254536274
2137,0.025,Randomized,0.16285460254536274
2138,0.05,Randomized,0.16285460254536274
2139,0.1,Randomized,0.16285460254536274
2140,0.25,Randomized,0.16285460254536274
2141,0.5,Randomized,0.9248193175714181
2142,1.0,Randomized,0.9248193175714181
2143,5.0,Randomized,0.9046720826997713
2144,0.0,Naive,0.16842045405204617
2145,0.025,Randomized,0.16842045405204617
2146,0.05,Randomized,0.16842045405204617
2147,0.1,Randomized,0.9279124797157517
2148,0.25,Randomized,0.8333455269514467
2149,0.5,Randomized,0.7866523594496724
2150,1.0,Randomized,0.9477578291294024
2151,5.0,Randomized,0.9192481139758631
2152,0.0,Naive,0.8234513119879461
2153,0.025,Randomized,0.2416462065901898
2154,0.05,Randomized,0.2416462065901898
2155,0.1,Randomized,0.23730018357465948
2156,0.25,Randomized,0.9153972598918174
2157,0.5,Randomized,0.9428439142681287
2158,1.0,Randomized,0.9045404382960734
2159,5.0,Randomized,0.8392753471623233
2160,0.0,Naive,0.16452613478464492
2161,0.025,Randomized,0.16452613478464492
2162,0.05,Randomized,0.16452613478464492
2163,0.1,Randomized,0.16452613478464492
2164,0.25,Randomized,0.16452613478464492
2165,0.5,Randomized,0.8657682875711221
2166,1.0,Randomized,0.8657682875711221
2167,5.0,Randomized,0.9956736170594995
2168,0.0,Naive,0.1129891750850702
2169,0.025,Randomized,0.1129891750850702
2170,0.05,Randomized,0.1129891750850702
2171,0.1,Randomized,0.1129891750850702
2172,0.25,Randomized,0.865871896988196
2173,0.5,Randomized,0.976039661599739
2174,1.0,Randomized,0.9400186549946361
2175,5.0,Randomized,0.978805840538938
2176,0.0,Naive,0.09883702570972282
2177,0.025,Randomized,0.09883702570972282
2178,0.05,Randomized,0.09883702570972282
2179,0.1,Randomized,0.09883702570972282
2180,0.25,Randomized,0.2113815155362724
2181,0.5,Randomized,0.09883702570972282
2182,1.0,Randomized,0.7491926855054201
2183,5.0,Randomized,0.9988204740190008
2184,0.0,Naive,0.1370767543281181
2185,0.025,Randomized,0.1370767543281181
2186,0.05,Randomized,0.1370767543281181
2187,0.1,Randomized,0.1370767543281181
2188,0.25,Randomized,0.1370767543281181
2189,0.5,Randomized,0.9634439220377036
2190,1.0,Randomized,0.9634439220377036
2191,5.0,Randomized,0.9271811520070123
2192,0.0,Naive,0.1563492639236022
2193,0.025,Randomized,0.1563492639236022
2194,0.05,Randomized,0.1563492639236022
2195,0.1,Randomized,0.1563492639236022
2196,0.25,Randomized,0.8722491139938178
2197,0.5,Randomized,0.8722491139938178
2198,1.0,Randomized,0.9525022379366789
2199,5.0,Randomized,0.9525022379366789
2200,0.0,Naive,0.10863291587769547
2201,0.025,Randomized,0.10863291587769547
2202,0.05,Randomized,0.10863291587769547
2203,0.1,Randomized,0.10863291587769547
2204,0.25,Randomized,0.10863291587769547
2205,0.5,Randomized,0.9552631124672697
2206,1.0,Randomized,0.5523763965340189
2207,5.0,Randomized,0.984509878494891
2208,0.0,Naive,0.14817785396498842
2209,0.025,Randomized,0.14817785396498842
2210,0.05,Randomized,0.14817785396498842
2211,0.1,Randomized,0.14817785396498842
2212,0.25,Randomized,0.14817785396498842
2213,0.5,Randomized,0.5558679063646147
2214,1.0,Randomized,0.9460634549567586
2215,5.0,Randomized,0.9183083731317603
2216,0.0,Naive,0.21257729910811993
2217,0.025,Randomized,0.21257729910811993
2218,0.05,Randomized,0.21257729910811993
2219,0.1,Randomized,0.21257729910811993
2220,0.25,Randomized,0.8728313581696578
2221,0.5,Randomized,0.9931067763159409
2222,1.0,Randomized,0.8686968261913611
2223,5.0,Randomized,0.9661198119990367
2224,0.0,Naive,0.1832936829657681
2225,0.025,Randomized,0.1832936829657681
2226,0.05,Randomized,0.1832936829657681
2227,0.1,Randomized,0.1832936829657681
2228,0.25,Randomized,0.1832936829657681
2229,0.5,Randomized,0.8492204282276014
2230,1.0,Randomized,0.8095741812017312
2231,5.0,Randomized,0.9533993942363675
2232,0.0,Naive,0.2066744613878331
2233,0.025,Randomized,0.2066744613878331
2234,0.05,Randomized,0.2066744613878331
2235,0.1,Randomized,0.2066744613878331
2236,0.25,Randomized,0.34579611848114084
2237,0.5,Randomized,0.6374949493320989
2238,1.0,Randomized,0.8055363369618624
2239,5.0,Randomized,0.9835581171357926
2240,0.0,Naive,0.9040135564147412
2241,0.025,Randomized,0.19971796966356767
2242,0.05,Randomized,0.2130218468666537
2243,0.1,Randomized,0.2130218468666537
2244,0.25,Randomized,0.2130218468666537
2245,0.5,Randomized,0.8665910170586371
2246,1.0,Randomized,0.3350330950309766
2247,5.0,Randomized,0.9874814106631785
2248,0.0,Naive,0.1811422284930642
2249,0.025,Randomized,0.1811422284930642
2250,0.05,Randomized,0.1811422284930642
2251,0.1,Randomized,0.1811422284930642
2252,0.25,Randomized,0.1811422284930642
2253,0.5,Randomized,0.8995286607335811
2254,1.0,Randomized,0.8602672116018516
2255,5.0,Randomized,0.9596107006900565
2256,0.0,Naive,0.08627245039765502
2257,0.025,Randomized,0.08627245039765502
2258,0.05,Randomized,0.08627245039765502
2259,0.1,Randomized,0.08627245039765502
2260,0.25,Randomized,0.08627245039765502
2261,0.5,Randomized,0.5588832049994061
2262,1.0,Randomized,0.9459202335162228
2263,5.0,Randomized,0.8428950949011116
2264,0.0,Naive,0.14607075174870454
2265,0.025,Randomized,0.14607075174870454
2266,0.05,Randomized,0.14607075174870454
2267,0.1,Randomized,0.9422673301084575
2268,0.25,Randomized,0.849083716708482
2269,0.5,Randomized,0.734278612718569
2270,1.0,Randomized,0.9290088585921511
2271,5.0,Randomized,0.9967501030314813
2272,0.0,Naive,0.12748203049836393
2273,0.025,Randomized,0.12748203049836393
2274,0.05,Randomized,0.12748203049836393
2275,0.1,Randomized,0.12748203049836393
2276,0.25,Randomized,0.12748203049836393
2277,0.5,Randomized,0.8682057521881914
2278,1.0,Randomized,0.7049511360818669
2279,5.0,Randomized,0.7088582645392227
2280,0.0,Naive,0.13748142830891824
2281,0.025,Randomized,0.13748142830891824
2282,0.05,Randomized,0.13748142830891824
2283,0.1,Randomized,0.13748142830891824
2284,0.25,Randomized,0.13748142830891824
2285,0.5,Randomized,0.8938300469303468
2286,1.0,Randomized,0.97051787289869
2287,5.0,Randomized,0.984604224875936
2288,0.0,Naive,0.2004293354938065
2289,0.025,Randomized,0.2004293354938065
2290,0.05,Randomized,0.874419159379345
2291,0.1,Randomized,0.874419159379345
2292,0.25,Randomized,0.2004293354938065
2293,0.5,Randomized,0.9059505514566445
2294,1.0,Randomized,0.984305537943214
2295,5.0,Randomized,0.9059505514566445
2296,0.0,Naive,0.2335119799378815
2297,0.025,Randomized,0.2335119799378815
2298,0.05,Randomized,0.2335119799378815
2299,0.1,Randomized,0.2335119799378815
2300,0.25,Randomized,0.25262550673260886
2301,0.5,Randomized,0.7014845410244395
2302,1.0,Randomized,0.848848500141836
2303,5.0,Randomized,0.9934542241002771
2304,0.0,Naive,0.1897148084088579
2305,0.025,Randomized,0.1897148084088579
2306,0.05,Randomized,0.1897148084088579
2307,0.1,Randomized,0.1897148084088579
2308,0.25,Randomized,0.1897148084088579
2309,0.5,Randomized,0.9071235567852411
2310,1.0,Randomized,0.9158199927017934
2311,5.0,Randomized,0.9471057949405951
2312,0.0,Naive,0.17387117199059765
2313,0.025,Randomized,0.17387117199059765
2314,0.05,Randomized,0.17387117199059765
2315,0.1,Randomized,0.17387117199059765
2316,0.25,Randomized,0.8853048967508842
2317,0.5,Randomized,0.9620386693889913
2318,1.0,Randomized,0.8731217453846352
2319,5.0,Randomized,0.9937162256893907
2320,0.0,Naive,0.1585301219908498
2321,0.025,Randomized,0.1585301219908498
2322,0.05,Randomized,0.1585301219908498
2323,0.1,Randomized,0.1585301219908498
2324,0.25,Randomized,0.1585301219908498
2325,0.5,Randomized,0.9012215651194238
2326,1.0,Randomized,0.9110208220341451
2327,5.0,Randomized,0.9154607392341528
2328,0.0,Naive,0.169540899411386
2329,0.025,Randomized,0.169540899411386
2330,0.05,Randomized,0.169540899411386
2331,0.1,Randomized,0.9619257478070476
2332,0.25,Randomized,0.169540899411386
2333,0.5,Randomized,0.9821979504823222
2334,1.0,Randomized,0.937857485737158
2335,5.0,Randomized,0.8906698992675848
2336,0.0,Naive,0.11386947219310956
2337,0.025,Randomized,0.11386947219310956
2338,0.05,Randomized,0.11386947219310956
2339,0.1,Randomized,0.11386947219310956
2340,0.25,Randomized,0.8573389583880018
2341,0.5,Randomized,0.34937890703719693
2342,1.0,Randomized,0.836404731327266
2343,5.0,Randomized,0.9713335057116096
2344,0.0,Naive,0.14315049427147566
2345,0.025,Randomized,0.14315049427147566
2346,0.05,Randomized,0.14315049427147566
2347,0.1,Randomized,0.14315049427147566
2348,0.25,Randomized,0.14315049427147566
2349,0.5,Randomized,0.9099805097628026
2350,1.0,Randomized,0.7239905165849764
2351,5.0,Randomized,0.991644466810473
2352,0.0,Naive,0.1519917049116649
2353,0.025,Randomized,0.1519917049116649
2354,0.05,Randomized,0.1519917049116649
2355,0.1,Randomized,0.1519917049116649
2356,0.25,Randomized,0.1519917049116649
2357,0.5,Randomized,0.9773214033236421
2358,1.0,Randomized,0.9002008071725979
2359,5.0,Randomized,0.9002008071725979
2360,0.0,Naive,0.13262467361504246
2361,0.025,Randomized,0.13262467361504246
2362,0.05,Randomized,0.13262467361504246
2363,0.1,Randomized,0.13262467361504246
2364,0.25,Randomized,0.13262467361504246
2365,0.5,Randomized,0.8711031656173018
2366,1.0,Randomized,0.8170528286576064
2367,5.0,Randomized,0.9921404804905881
2368,0.0,Naive,0.16555576713750558
2369,0.025,Randomized,0.16555576713750558
2370,0.05,Randomized,0.16555576713750558
2371,0.1,Randomized,0.16555576713750558
2372,0.25,Randomized,0.8328326498235019
2373,0.5,Randomized,0.16555576713750558
2374,1.0,Randomized,0.8328326498235019
2375,5.0,Randomized,0.998531504165614
2376,0.0,Naive,0.17864739499695612
2377,0.025,Randomized,0.17864739499695612
2378,0.05,Randomized,0.17864739499695612
2379,0.1,Randomized,0.17864739499695612
2380,0.25,Randomized,0.8494612313164148
2381,0.5,Randomized,0.8494612313164148
2382,1.0,Randomized,0.8494612313164148
2383,5.0,Randomized,0.982178876378604
2384,0.0,Naive,0.19484417131572548
2385,0.025,Randomized,0.19484417131572548
2386,0.05,Randomized,0.19484417131572548
2387,0.1,Randomized,0.19484417131572548
2388,0.25,Randomized,0.19484417131572548
2389,0.5,Randomized,0.9633544686359383
2390,1.0,Randomized,0.9493044283755503
2391,5.0,Randomized,0.9493044283755503
2392,0.0,Naive,0.1502782661399443
2393,0.025,Randomized,0.1502782661399443
2394,0.05,Randomized,0.1502782661399443
2395,0.1,Randomized,0.1502782661399443
2396,0.25,Randomized,0.1502782661399443
2397,0.5,Randomized,0.5995339623597447
2398,1.0,Randomized,0.9410804460549465
2399,5.0,Randomized,0.976065012516471
2400,0.0,Naive,0.17527797428924444
2401,0.025,Randomized,0.17527797428924444
2402,0.05,Randomized,0.17527797428924444
2403,0.1,Randomized,0.17527797428924444
2404,0.25,Randomized,0.9918863592659701
2405,0.5,Randomized,0.8837123370239317
2406,1.0,Randomized,0.8553016494112556
2407,5.0,Randomized,0.9345205230585213
2408,0.0,Naive,0.12480722885983445
2409,0.025,Randomized,0.12480722885983445
2410,0.05,Randomized,0.12480722885983445
2411,0.1,Randomized,0.12480722885983445
2412,0.25,Randomized,0.21695706278032337
2413,0.5,Randomized,0.6622703614767548
2414,1.0,Randomized,0.7504436699363168
2415,5.0,Randomized,0.8687352043670551
2416,0.0,Naive,0.2042979660381078
2417,0.025,Randomized,0.2042979660381078
2418,0.05,Randomized,0.2042979660381078
2419,0.1,Randomized,0.2042979660381078
2420,0.25,Randomized,0.6062647436772596
2421,0.5,Randomized,0.7158527452165118
2422,1.0,Randomized,0.7941020070328146
2423,5.0,Randomized,0.979415536217303
2424,0.0,Naive,0.13415941601268153
2425,0.025,Randomized,0.13415941601268153
2426,0.05,Randomized,0.13415941601268153
2427,0.1,Randomized,0.13415941601268153
2428,0.25,Randomized,0.38852836090482573
2429,0.5,Randomized,0.9758334502104209
2430,1.0,Randomized,0.9758334502104209
2431,5.0,Randomized,0.996112190789309
2432,0.0,Naive,0.1793725657262328
2433,0.025,Randomized,0.1793725657262328
2434,0.05,Randomized,0.1793725657262328
2435,0.1,Randomized,0.1793725657262328
2436,0.25,Randomized,0.8241622447808793
2437,0.5,Randomized,0.7313009756783673
2438,1.0,Randomized,0.988446175540136
2439,5.0,Randomized,0.9457625894920403
2440,0.0,Naive,0.10562794310825206
2441,0.025,Randomized,0.10562794310825206
2442,0.05,Randomized,0.10562794310825206
2443,0.1,Randomized,0.10562794310825206
2444,0.25,Randomized,0.9050163318997285
2445,0.5,Randomized,0.9050163318997285
2446,1.0,Randomized,0.9050163318997285
2447,5.0,Randomized,0.9990862324668441
2448,0.0,Naive,0.16346907612330874
2449,0.025,Randomized,0.16346907612330874
2450,0.05,Randomized,0.16346907612330874
2451,0.1,Randomized,0.16346907612330874
2452,0.25,Randomized,0.16346907612330874
2453,0.5,Randomized,0.9720215682214921
2454,1.0,Randomized,0.9722889786914408
2455,5.0,Randomized,0.7432307774247455
2456,0.0,Naive,0.19966835273410968
2457,0.025,Randomized,0.19966835273410968
2458,0.05,Randomized,0.19966835273410968
2459,0.1,Randomized,0.19966835273410968
2460,0.25,Randomized,0.19966835273410968
2461,0.5,Randomized,0.9839020128179148
2462,1.0,Randomized,0.9839020128179148
2463,5.0,Randomized,0.9981522109529074
2464,0.0,Naive,0.24146602171023435
2465,0.025,Randomized,0.24146602171023435
2466,0.05,Randomized,0.24146602171023435
2467,0.1,Randomized,0.8440343493666235
2468,0.25,Randomized,0.24146602171023435
2469,0.5,Randomized,0.9642995473005042
2470,1.0,Randomized,0.9642995473005042
2471,5.0,Randomized,0.977413709681563
2472,0.0,Naive,0.17293359319746404
2473,0.025,Randomized,0.17293359319746404
2474,0.05,Randomized,0.17293359319746404
2475,0.1,Randomized,0.17230873695802407
2476,0.25,Randomized,0.17230873695802407
2477,0.5,Randomized,0.32997847596616386
2478,1.0,Randomized,0.7913470400501014
2479,5.0,Randomized,0.8695068924529276
2480,0.0,Naive,0.14508248074804503
2481,0.025,Randomized,0.14508248074804503
2482,0.05,Randomized,0.14508248074804503
2483,0.1,Randomized,0.14508248074804503
2484,0.25,Randomized,0.14508248074804503
2485,0.5,Randomized,0.8616445149856469
2486,1.0,Randomized,0.8556493797023773
2487,5.0,Randomized,0.9095819295706115
2488,0.0,Naive,0.24554306882699678
2489,0.025,Randomized,0.24554306882699678
2490,0.05,Randomized,0.24554306882699678
2491,0.1,Randomized,0.24554306882699678
2492,0.25,Randomized,0.24554306882699678
2493,0.5,Randomized,0.950994281517203
2494,1.0,Randomized,0.976526233380622
2495,5.0,Randomized,0.9785947032665592
2496,0.0,Naive,0.13527535711145153
2497,0.025,Randomized,0.13527535711145153
2498,0.05,Randomized,0.13527535711145153
2499,0.1,Randomized,0.13527535711145153
2500,0.25,Randomized,0.13527535711145153
2501,0.5,Randomized,0.13527535711145153
2502,1.0,Randomized,0.8456739706049263
2503,5.0,Randomized,0.9659721686059967
2504,0.0,Naive,0.1290725068683061
2505,0.025,Randomized,0.1290725068683061
2506,0.05,Randomized,0.1290725068683061
2507,0.1,Randomized,0.1290725068683061
2508,0.25,Randomized,0.24767738362798902
2509,0.5,Randomized,0.1290725068683061
2510,1.0,Randomized,0.525975613630115
2511,5.0,Randomized,0.9927440696050476
2512,0.0,Naive,0.20199930352419507
2513,0.025,Randomized,0.20199930352419507
2514,0.05,Randomized,0.20199930352419507
2515,0.1,Randomized,0.20199930352419507
2516,0.25,Randomized,0.20199930352419507
2517,0.5,Randomized,0.9689526851376412
2518,1.0,Randomized,0.9474344650550769
2519,5.0,Randomized,0.9673070738233185
2520,0.0,Naive,0.17408222480132415
2521,0.025,Randomized,0.17408222480132415
2522,0.05,Randomized,0.17408222480132415
2523,0.1,Randomized,0.17408222480132415
2524,0.25,Randomized,0.17408222480132415
2525,0.5,Randomized,0.6119146412843203
2526,1.0,Randomized,0.9314760590689624
2527,5.0,Randomized,0.8801182202133304
2528,0.0,Naive,0.21154817088874184
2529,0.025,Randomized,0.21154817088874184
2530,0.05,Randomized,0.21154817088874184
2531,0.1,Randomized,0.21154817088874184
2532,0.25,Randomized,0.19209078344493635
2533,0.5,Randomized,0.7338492687579844
2534,1.0,Randomized,0.9887006777075504
2535,5.0,Randomized,0.9195132037086857
2536,0.0,Naive,0.16389431054016226
2537,0.025,Randomized,0.16389431054016226
2538,0.05,Randomized,0.16389431054016226
2539,0.1,Randomized,0.16389431054016226
2540,0.25,Randomized,0.16389431054016226
2541,0.5,Randomized,0.9455435351945575
2542,1.0,Randomized,0.7199740902942123
2543,5.0,Randomized,0.9133539354124415
2544,0.0,Naive,0.17435089888782526
2545,0.025,Randomized,0.17435089888782526
2546,0.05,Randomized,0.17435089888782526
2547,0.1,Randomized,0.21416526413574147
2548,0.25,Randomized,0.9921710598993553
2549,0.5,Randomized,0.9806581032374203
2550,1.0,Randomized,0.8602609537184936
2551,5.0,Randomized,0.9823678514241609
2552,0.0,Naive,0.15978535014344572
2553,0.025,Randomized,0.8320219806748136
2554,0.05,Randomized,0.8320219806748136
2555,0.1,Randomized,0.8320219806748136
2556,0.25,Randomized,0.8320219806748136
2557,0.5,Randomized,0.9474146365296177
2558,1.0,Randomized,0.8063201636705812
2559,5.0,Randomized,0.959934569389297
2560,0.0,Naive,0.19628650841007758
2561,0.025,Randomized,0.19628650841007758
2562,0.05,Randomized,0.19628650841007758
2563,0.1,Randomized,0.19628650841007758
2564,0.25,Randomized,0.9593730241190523
2565,0.5,Randomized,0.8519293599161026
2566,1.0,Randomized,0.9424924538135006
2567,5.0,Randomized,0.9424924538135006
2568,0.0,Naive,0.17485984608995792
2569,0.025,Randomized,0.17485984608995792
2570,0.05,Randomized,0.17485984608995792
2571,0.1,Randomized,0.17485984608995792
2572,0.25,Randomized,0.9168210115411181
2573,0.5,Randomized,0.809788612330988
2574,1.0,Randomized,0.9160856280071042
2575,5.0,Randomized,0.6282161107173652
2576,0.0,Naive,0.18894755657918527
2577,0.025,Randomized,0.18894755657918527
2578,0.05,Randomized,0.18894755657918527
2579,0.1,Randomized,0.7208078414940489
2580,0.25,Randomized,0.849890699574946
2581,0.5,Randomized,0.9395891157124375
2582,1.0,Randomized,0.998665591125594
2583,5.0,Randomized,0.9447318542157367
2584,0.0,Naive,0.1801357705701431
2585,0.025,Randomized,0.1801357705701431
2586,0.05,Randomized,0.1801357705701431
2587,0.1,Randomized,0.1801357705701431
2588,0.25,Randomized,0.8587054876756564
2589,0.5,Randomized,0.941530615762741
2590,1.0,Randomized,0.892014128462772
2591,5.0,Randomized,0.9604436133564449
2592,0.0,Naive,0.18209800866751788
2593,0.025,Randomized,0.18209800866751788
2594,0.05,Randomized,0.18209800866751788
2595,0.1,Randomized,0.18209800866751788
2596,0.25,Randomized,0.2178728104188847
2597,0.5,Randomized,0.9196500737411388
2598,1.0,Randomized,0.7817008896428349
2599,5.0,Randomized,0.9926329239474467
2600,0.0,Naive,0.12707641916433987
2601,0.025,Randomized,0.12707641916433987
2602,0.05,Randomized,0.12707641916433987
2603,0.1,Randomized,0.12707641916433987
2604,0.25,Randomized,0.24721888714054838
2605,0.5,Randomized,0.41969931954373135
2606,1.0,Randomized,0.9544274158049258
2607,5.0,Randomized,0.9983474516072655
2608,0.0,Naive,0.24223943980861892
2609,0.025,Randomized,0.24223943980861892
2610,0.05,Randomized,0.24223943980861892
2611,0.1,Randomized,0.24223943980861892
2612,0.25,Randomized,0.7823672917531524
2613,0.5,Randomized,0.8834395082642293
2614,1.0,Randomized,0.9418015068832267
2615,5.0,Randomized,0.7254553781659351
2616,0.0,Naive,0.18065560228555305
2617,0.025,Randomized,0.18065560228555305
2618,0.05,Randomized,0.18065560228555305
2619,0.1,Randomized,0.18065560228555305
2620,0.25,Randomized,0.8691974553930351
2621,0.5,Randomized,0.8691974553930351
2622,1.0,Randomized,0.9228203549962674
2623,5.0,Randomized,0.7054754502718713
2624,0.0,Naive,0.23721994102250724
2625,0.025,Randomized,0.23721994102250724
2626,0.05,Randomized,0.23721994102250724
2627,0.1,Randomized,0.3789865369652059
2628,0.25,Randomized,0.7340932072456002
2629,0.5,Randomized,0.9497475001851314
2630,1.0,Randomized,0.9996558674285324
2631,5.0,Randomized,0.6847159969142094
2632,0.0,Naive,0.3473150893874318
2633,0.025,Randomized,0.3473150893874318
2634,0.05,Randomized,0.9616608652518133
2635,0.1,Randomized,0.9609830421140303
2636,0.25,Randomized,0.28645290104620413
2637,0.5,Randomized,0.8745813917363251
2638,1.0,Randomized,0.9798541969609719
2639,5.0,Randomized,0.9939969421761449
2640,0.0,Naive,0.11767122555858757
2641,0.025,Randomized,0.11767122555858757
2642,0.05,Randomized,0.11767122555858757
2643,0.1,Randomized,0.11767122555858757
2644,0.25,Randomized,0.11767122555858757
2645,0.5,Randomized,0.9030350012269708
2646,1.0,Randomized,0.913072323726889
2647,5.0,Randomized,0.9956514254264557
2648,0.0,Naive,0.18209400338380963
2649,0.025,Randomized,0.18209400338380963
2650,0.05,Randomized,0.18209400338380963
2651,0.1,Randomized,0.18209400338380963
2652,0.25,Randomized,0.18209400338380963
2653,0.5,Randomized,0.8186031358121236
2654,1.0,Randomized,0.8398857883011918
2655,5.0,Randomized,0.9824485143182229
2656,0.0,Naive,0.12429735023915119
2657,0.025,Randomized,0.12429735023915119
2658,0.05,Randomized,0.12429735023915119
2659,0.1,Randomized,0.12429735023915119
2660,0.25,Randomized,0.12429735023915119
2661,0.5,Randomized,0.9985241364822173
2662,1.0,Randomized,0.6029219272751623
2663,5.0,Randomized,0.9931905052938315
2664,0.0,Naive,0.17394477815732248
2665,0.025,Randomized,0.17394477815732248
2666,0.05,Randomized,0.8397682196876248
2667,0.1,Randomized,0.8397682196876248
2668,0.25,Randomized,0.8397682196876248
2669,0.5,Randomized,0.9815022309142087
2670,1.0,Randomized,0.9815022309142087
2671,5.0,Randomized,0.9026998032919691
2672,0.0,Naive,0.10946839813159055
2673,0.025,Randomized,0.10946839813159055
2674,0.05,Randomized,0.10946839813159055
2675,0.1,Randomized,0.10946839813159055
2676,0.25,Randomized,0.9828702226238117
2677,0.5,Randomized,0.8821305617676444
2678,1.0,Randomized,0.9355790720937271
2679,5.0,Randomized,0.6979029349997976
2680,0.0,Naive,0.08537049303583809
2681,0.025,Randomized,0.08537049303583809
2682,0.05,Randomized,0.08537049303583809
2683,0.1,Randomized,0.08537049303583809
2684,0.25,Randomized,0.08537049303583809
2685,0.5,Randomized,0.9807147954136466
2686,1.0,Randomized,0.9621210051265435
2687,5.0,Randomized,0.3393124451184529
2688,0.0,Naive,0.1887166246646663
2689,0.025,Randomized,0.1887166246646663
2690,0.05,Randomized,0.1887166246646663
2691,0.1,Randomized,0.1887166246646663
2692,0.25,Randomized,0.1887166246646663
2693,0.5,Randomized,0.4195974103434753
2694,1.0,Randomized,0.9889598961215675
2695,5.0,Randomized,0.8984791002966929
2696,0.0,Naive,0.20978418251425004
2697,0.025,Randomized,0.20978418251425004
2698,0.05,Randomized,0.20978418251425004
2699,0.1,Randomized,0.23941211911170573
2700,0.25,Randomized,0.23941211911170573
2701,0.5,Randomized,0.20978418251425004
2702,1.0,Randomized,0.7523842937381857
2703,5.0,Randomized,0.902519286826335
2704,0.0,Naive,0.1880621944109108
2705,0.025,Randomized,0.1880621944109108
2706,0.05,Randomized,0.1880621944109108
2707,0.1,Randomized,0.1880621944109108
2708,0.25,Randomized,0.990164668258507
2709,0.5,Randomized,0.1880621944109108
2710,1.0,Randomized,0.8062371821320867
2711,5.0,Randomized,0.9949473733522851
2712,0.0,Naive,0.19029353912964841
2713,0.025,Randomized,0.19029353912964841
2714,0.05,Randomized,0.19029353912964841
2715,0.1,Randomized,0.19029353912964841
2716,0.25,Randomized,0.19029353912964841
2717,0.5,Randomized,0.9365140861150827
2718,1.0,Randomized,0.9953660033517314
2719,5.0,Randomized,0.9361755668977878
2720,0.0,Naive,0.19131513854709398
2721,0.025,Randomized,0.19131513854709398
2722,0.05,Randomized,0.19131513854709398
2723,0.1,Randomized,0.19131513854709398
2724,0.25,Randomized,0.19131513854709398
2725,0.5,Randomized,0.8386140688203391
2726,1.0,Randomized,0.352900916202791
