tau=0.025,tau=0.05,tau=0.1,tau=0.25,tau=0.5,tau=1,tau=5,naive
0.5892676850041884,0.9326553451436619,0.5565620037389566,0.532853876418258,0.005278782220338522,0.9997700466720688,0.7400745078611238,5.174456357814883e-05
0.5667363563019482,0.6735775712485521,0.974746780456288,0.47490887431187623,0.759387422800508,0.8327531867602919,0.6542022975484235,1.5282508212588475e-05
0.6778807075805704,0.29112387604763784,0.9718807585308148,0.5177294452249037,0.14648815512050725,0.061971005280826885,0.526029125793514,0.014869788020556496
0.4941532732185801,0.17109130832126285,0.7642336115651915,0.2912566673446231,0.7121637254277353,0.37982475805959354,0.9893439380391617,0.00021776298719089482
0.8722160269238237,0.016654162324140465,0.02626171922801573,0.34307168722641296,0.875703177704795,0.8156482184388116,0.09677515668860867,2.2560397697546364e-05
0.8510405988167865,0.8723297792083268,0.8326975864274072,0.1015161710083907,0.8623537783979903,0.8655214953881583,0.8827310078859272,0.0008820888570479912
0.5943564165344125,0.06101671717749969,0.2812864445841588,0.3606521206492511,0.6800144296830352,0.9715348851361665,0.5500223781247432,6.653486684937704e-07
0.45235529177066486,0.5680820757969086,0.7396870902209315,0.9296520685274712,0.5762858326273873,0.664001088899656,0.6295847185567481,2.562642057457598e-05
0.28262364980698373,0.9614174787501872,0.5739225213983666,0.25160449099147053,0.41631278227272356,0.6489366335330414,0.8080153406479187,0.0003614950774059045
0.8753377559701032,0.635394312669338,0.6697179099344953,0.20592771781789637,0.993376822156097,0.47725194089851675,0.4041429746216848,1.787386991969342e-06
0.12096020496172351,0.7378333317708156,0.886661669651487,0.5476903760334249,0.6747875549661007,0.8368354071156148,0.07243961895471548,0.00025769380084283977
0.531878800576444,0.9066614496505556,0.36807451829135573,0.6818909308536326,0.551828569067438,0.2687081148716788,0.14111887625149552,3.231408760129284e-06
0.38972902318494784,0.5184885658463898,0.7633586106199248,0.9561651174965022,0.5102439126931557,0.37797845110705525,0.9196800439310479,0.0002467867818405356
0.9362350911971612,0.46549409342467585,0.717566792987115,0.8414456140824385,0.4528323411625596,0.06434642596198768,0.6679167736291205,6.562100827944839e-06
0.09898672983016907,0.7981865805477878,0.19474400197903255,0.3816163250739044,0.10180011997879226,0.37719867264033335,0.9424136749480349,2.949040889377308e-06
0.04008106907652276,0.06743455932054689,0.11230506025409098,0.22829003502224557,0.9212271010829803,0.5119805284705798,0.6570612474320464,6.217109105310925e-08
0.069488145515299,0.9488839723188397,0.46462255449134976,0.7908622774489346,0.9535600746748544,0.06642753192275018,0.6237728166838212,3.7962185798212644e-06
0.5282435545295523,0.9700317157354973,0.48053311571696694,0.42669160325598093,0.8517785193820092,0.8253638014131179,0.3216680783276592,0.00032069868133444146
0.02087732467963309,0.03640477979850906,0.07714044557015003,0.1287272001987923,0.6442243479842135,0.8970232384617104,0.8056264234020988,2.0607456312160544e-05
0.35966172053237405,0.7885830997596611,0.12115611446898031,0.06390375786633688,0.4011516512198786,0.683797969804543,0.6712860066211791,5.791420807366165e-07
0.9839062034242376,0.6254539210252714,0.7412442603231977,0.875220120781896,0.23939124243229434,0.44523963824490176,0.2384138549966474,3.0485214355113754e-05
0.808998546203776,0.9687314669064832,0.9689926608452332,0.2691808257469785,0.7873299032156893,0.6049379906471394,0.37890119233250374,7.731863512439041e-06
0.2065847318914443,0.5107685532898408,0.22529788799534536,0.9806381934927922,0.9595096742265298,0.08894842601237514,0.43273750365755165,5.062379972908815e-05
0.8456209183426306,0.8042739970620845,0.6587801955414248,0.9696262492887259,0.7229180975306431,0.38159294462637583,0.9177043854814714,0.0006521795189485813
0.2933907292091578,0.326493082170573,0.7517871504867654,0.7979677162810859,0.4528426138493813,0.05981289017680933,0.43602336676208336,2.5903380656333574e-05
0.6856547403542335,0.851123978144724,0.4116969353741739,0.48606364590545953,0.16594612238334944,0.3408199397234401,0.20337304709901896,0.0003967967373776915
